4,11,12,15,36,10
2,7,20,42,45,26
17,20,29,38,40,4
21,26,28,35,46,13
17,19,24,35,42,20
9,12,21,26,36,27
1,9,29,31,35,3
21,33,37,44,45,22
16,21,26,32,36,20
12,14,18,31,46,7
1,2,6,27,34,23
8,14,25,27,46,14
4,13,21,35,38,16
2,6,7,8,15,14
2,4,16,31,43,11
10,11,12,19,44,20
3,4,20,33,44,24
9,17,22,30,36,13
11,33,38,42,46,26
4,5,12,18,37,23
13,15,17,29,38,2
3,5,8,24,39,19
8,12,23,25,26,1
13,23,37,38,40,9
15,24,26,32,37,18
1,5,9,29,38,25
14,15,20,35,44,26
12,26,27,38,43,18
6,10,37,38,42,4
5,14,26,30,33,5
23,28,32,41,47,26
4,6,21,36,46,11
2,4,5,20,47,26
7,9,18,23,45,12
8,18,19,24,32,20
8,17,29,35,44,1
6,21,22,40,45,10
14,16,21,38,41,14
9,23,28,41,47,7
13,15,20,32,33,10
7,9,16,24,36,5
11,22,30,41,45,1
21,29,32,33,38,2
9,18,31,39,43,20
9,22,24,30,47,13
3,17,29,32,35,14
8,19,32,39,45,8
8,24,29,36,41,13
9,25,28,39,47,1
5,8,13,20,46,3
6,8,13,27,45,14
7,10,21,41,47,4
1,8,16,29,47,27
2,11,27,36,43,9
2,13,21,22,28,9
2,5,17,22,43,10
6,9,32,43,44,23
3,11,25,35,38,18
9,13,38,42,47,26
17,22,24,25,38,18
7,8,20,22,29,10
8,11,15,25,37,27
2,3,14,18,24,23
5,18,21,33,39,11
4,12,14,28,42,7
4,16,19,27,36,7
6,21,34,35,40,7
13,17,22,24,42,19
8,32,37,38,43,25
10,18,23,27,41,22
16,20,30,43,46,22
3,5,20,29,41,26
9,15,16,36,46,16
13,14,32,34,47,13
5,6,8,18,24,7
12,15,16,24,46,12
6,9,17,27,35,24
6,10,19,38,43,21
1,3,4,11,19,1
6,12,18,24,25,5
10,29,32,41,43,11
5,16,25,34,44,3
11,20,23,35,37,26
2,4,31,32,46,21
3,11,20,42,45,3
2,18,32,44,45,3
15,18,27,31,34,21
16,24,26,30,44,10
3,13,17,27,39,20
5,11,27,28,39,20
8,10,16,21,27,16
7,14,15,26,36,13
4,5,18,23,36,13
4,8,16,26,33,21
7,25,27,40,45,14
8,10,14,17,46,8
2,11,14,33,35,15
2,7,33,35,40,4
26,38,40,41,42,11
4,6,23,44,45,1
7,23,25,33,35,15
1,4,15,30,34,23
1,5,9,30,39,11
7,9,17,35,47,9
1,2,4,16,34,10
2,7,21,30,35,22
4,14,28,40,45,24
5,21,24,33,45,22
9,10,25,26,40,8
39,40,45,46,47,11
5,14,32,40,43,11
1,15,27,28,30,16
3,10,24,29,30,22
4,8,11,13,44,9
8,13,17,19,37,25
9,12,17,24,45,17
17,24,34,38,43,21
5,14,20,25,36,1
18,28,33,39,42,12
8,12,13,30,44,8
5,12,33,41,46,27
11,14,32,33,45,9
2,8,25,42,46,8
1,10,28,30,34,10
22,24,25,26,46,19
2,3,10,27,46,16
13,28,34,43,44,11
13,26,29,37,42,7
6,27,38,39,41,27
11,17,40,46,47,25
6,11,31,32,39,20
1,4,19,28,46,4
8,22,28,37,43,6
3,32,36,42,46,24
13,17,20,41,46,2
1,21,30,33,45,21
1,21,29,35,47,16
1,14,23,24,43,3
1,7,24,44,45,23
16,19,20,28,46,24
20,24,27,28,47,15
7,10,28,29,30,21
23,28,29,38,39,11
3,4,12,17,39,3
10,12,20,28,42,1
3,9,15,26,39,6
3,9,18,26,33,9
10,16,24,32,37,22
4,25,29,36,44,18
3,15,24,30,46,8
3,10,29,30,37,20
19,20,26,34,46,22
10,16,20,43,45,20
2,18,36,43,45,16
23,24,30,36,37,20
14,15,28,39,47,22
4,14,29,31,46,1
4,14,30,38,40,19
14,19,34,37,42,26
9,32,34,43,46,22
24,32,33,36,45,18
14,28,29,31,42,3
9,10,27,28,41,14
23,32,38,41,42,27
15,29,30,46,47,24
5,8,11,21,40,17
15,18,28,36,43,6
8,11,29,43,44,10
4,16,26,32,35,2
4,38,39,40,44,17
5,9,27,38,46,8
3,14,24,26,47,6
4,16,28,35,41,17
2,14,24,44,46,10
1,4,37,38,41,15
3,9,13,24,30,12
10,11,33,39,40,25
26,27,31,43,45,3
16,21,34,41,47,17
5,16,22,26,33,22
3,4,20,40,45,26
26,28,34,37,43,23
24,26,29,35,38,23
1,18,20,45,46,5
14,16,20,41,45,24
3,5,16,19,39,14
2,9,12,30,44,18
12,22,29,37,43,7
5,13,34,36,46,2
6,32,34,39,46,18
15,20,24,27,43,20
5,26,32,33,37,5
5,19,31,35,44,12
1,8,35,39,44,16
9,18,36,38,47,14
6,16,32,33,47,1
11,21,30,41,46,16
1,5,15,37,45,16
3,22,43,44,45,8
2,8,31,32,46,13
2,5,19,29,42,17
9,13,26,32,47,6
1,6,18,33,36,2
2,13,16,41,45,20
7,19,31,44,45,9
12,13,22,32,38,21
3,10,18,22,30,26
7,12,32,39,43,8
23,28,34,36,45,9
1,3,6,9,19,14
10,14,34,43,44,14
4,14,17,30,34,23
5,12,13,36,47,9
6,10,23,30,33,13
8,14,27,32,40,23
1,14,19,21,43,8
1,7,12,25,33,3
2,12,14,35,37,13
11,12,15,19,29,25
5,7,28,30,31,8
2,4,25,39,42,4
13,24,25,33,43,16
16,22,30,37,47,22
4,6,19,20,40,10
1,4,19,43,46,15
3,10,13,33,35,18
1,6,15,20,30,17
9,11,12,20,22,23
12,24,25,28,30,16
8,17,29,32,45,11
1,8,19,33,34,23
1,3,5,41,46,9
3,8,23,29,44,1
20,23,31,33,46,25
3,16,20,25,45,19
4,36,37,42,43,1
6,17,24,36,41,1
19,30,34,41,44,9
11,12,16,29,38,4
8,23,25,26,35,13
1,3,25,30,35,24
3,5,15,32,42,4
16,23,27,28,39,19
9,14,22,25,38,25
2,12,15,24,43,9
3,14,15,19,45,19
3,4,29,30,35,13
2,7,28,30,38,6
26,27,32,44,45,27
6,11,13,18,27,19
5,30,38,41,46,15
6,9,10,11,26,22
21,38,42,44,46,24
12,15,16,29,39,23
11,22,36,42,46,4
2,19,24,26,43,11
3,21,32,36,44,4
31,34,36,37,47,26
5,7,14,19,25,4
7,12,24,26,34,23
8,16,17,39,40,18
6,9,15,24,32,9
9,24,25,29,40,4
5,24,34,35,47,22
7,15,17,30,44,13
3,20,27,34,47,15
3,16,26,27,32,24
1,14,21,33,46,9
2,14,15,36,45,8
2,4,24,30,38,24
3,10,20,28,37,20
5,7,16,19,29,26
8,14,28,31,33,7
4,6,7,15,36,7
2,5,14,15,34,2
1,5,6,9,33,22
14,15,39,46,47,21
2,6,25,30,46,18
9,13,16,22,35,23
26,35,37,39,45,6
4,6,11,29,32,11
4,30,36,43,45,15
5,7,10,12,19,15
2,6,10,27,32,9
6,7,10,20,42,13
16,32,38,43,46,8
11,17,34,36,47,1
2,16,22,31,34,10
6,8,9,14,47,20
5,16,20,21,44,17
14,19,33,41,44,9
6,9,31,39,44,24
12,13,35,44,47,17
4,12,16,27,41,1
24,27,28,42,46,18
13,23,26,39,41,14
23,30,34,43,46,13
8,11,19,26,28,16
8,23,38,40,41,23
1,3,26,40,44,26
17,25,36,38,40,15
6,12,26,36,38,27
1,4,37,45,46,16
1,2,5,23,45,11
10,12,18,30,36,6
5,13,24,35,45,10
8,13,14,23,30,6
2,4,11,15,28,16
